BOLD_ID,Phylum,Class,Order,Family,Genus,Species
BOLD:ABY6146,Arthropoda,Insecta,Thysanoptera,Thripidae,Ctenothrips,Ctenothrips bridwelli
BOLD:ABY6166,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium subnigrum
BOLD:ABY6181,Arthropoda,Insecta,Lepidoptera,Saturniidae,Lonomia,Lonomia sinalectra
BOLD:ABY6182,Arthropoda,Insecta,Lepidoptera,Saturniidae,Lonomia,Lonomia sinalectra
BOLD:ABY6184,Arthropoda,Insecta,Lepidoptera,Saturniidae,Saturnia,Saturnia thibeta
BOLD:ABY6204,Arthropoda,Insecta,Lepidoptera,Saturniidae,Eacles,Eacles masoni
BOLD:ABY6266,Arthropoda,Insecta,Lepidoptera,Tineidae,Tinea,Tinea irrepta
BOLD:ABY6270,Arthropoda,Insecta,Lepidoptera,Eupterotidae,Eupterote,Eupterote discrepans
BOLD:ABY6270,Arthropoda,Insecta,Lepidoptera,Eupterotidae,Eupterote,Eupterote geminata
BOLD:ABY6272,Arthropoda,Insecta,Hymenoptera,Formicidae,Adelomyrmex,Adelomyrmex paratristani
BOLD:ABY6273,Arthropoda,Insecta,Hymenoptera,Formicidae,Adelomyrmex,Adelomyrmex paratristani
BOLD:ABY6325,Arthropoda,Insecta,Lepidoptera,Erebidae,Virbia,Virbia ferruginosa
BOLD:ABY6333,Arthropoda,Insecta,Hymenoptera,Formicidae,Lasius,Lasius flavus
BOLD:ABY6380,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Lichenaula,Lichenaula onychodes
BOLD:ABY6392,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hyperchiria,Hyperchiria incisa
BOLD:ABY6412,Arthropoda,Insecta,Lepidoptera,Saturniidae,Coloradia,Coloradia hoffmanni
BOLD:ABY6415,Arthropoda,Insecta,Lepidoptera,Saturniidae,Coloradia,Coloradia hoffmanni
BOLD:ABY6418,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hylesia,Hylesia continua
BOLD:ABY6452,Arthropoda,Insecta,Lepidoptera,Saturniidae,Lonomia,Lonomia electra
BOLD:ABY6454,Arthropoda,Insecta,Lepidoptera,Saturniidae,Othorene,Othorene purpurascens
BOLD:ABY6468,Arthropoda,Insecta,Hymenoptera,Formicidae,Technomyrmex,Technomyrmex innocens
BOLD:ABY6469,Arthropoda,Insecta,Hymenoptera,Formicidae,Technomyrmex,Technomyrmex difficilis
BOLD:ABY6478,Arthropoda,Insecta,Plecoptera,Leuctridae,Paraleuctra,Paraleuctra sara
BOLD:ABY6543,Arthropoda,Insecta,Lepidoptera,Erebidae,Robinsonia,Robinsonia catasticta
BOLD:ABY6611,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,Idaea trigeminata
BOLD:ABY6669,Arthropoda,Insecta,Lepidoptera,Pyralidae,Pococera,Pococera asperatella
BOLD:ABY6721,Arthropoda,Insecta,Lepidoptera,Saturniidae,Lonomia,Lonomia electra
BOLD:ABY6724,Arthropoda,Insecta,Lepidoptera,Geometridae,Dioptrochasma,Dioptrochasma mercyi
BOLD:ABY6725,Arthropoda,Insecta,Lepidoptera,Geometridae,Dioptrochasma,Dioptrochasma mercyi
BOLD:ABY6842,Arthropoda,Insecta,Hymenoptera,Formicidae,Odontomachus,Odontomachus simillimus
BOLD:ABY6852,Arthropoda,Insecta,Lepidoptera,Pyralidae,Pococera,Pococera asperatella
BOLD:ABY6869,Arthropoda,Insecta,Diptera,Chironomidae,Cricotopus,Cricotopus bicinctus
BOLD:ABY6943,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Phyllophaga,Phyllophaga hirticula
BOLD:ABY6957,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus alamaina
BOLD:ABY7060,Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris duchartrei
BOLD:ABY7067,Arthropoda,Insecta,Lepidoptera,Saturniidae,Dirphia,Dirphia avia
BOLD:ABY7073,Arthropoda,Insecta,Lepidoptera,Saturniidae,Neodiphthera,Neodiphthera papuana
BOLD:ABY7135,Arthropoda,Insecta,Trichoptera,Oeconesidae,Oeconesus,Oeconesus maori
BOLD:ABY7136,Arthropoda,Insecta,Trichoptera,Oeconesidae,Oeconesus,Oeconesus maori
BOLD:ABY7137,Arthropoda,Insecta,Trichoptera,Oeconesidae,Oeconesus,Oeconesus maori
BOLD:ABY7173,Arthropoda,Insecta,Lepidoptera,Geometridae,Gnophos,Gnophos anthina
BOLD:ABY7195,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Trabala,Trabala pallida
BOLD:ABY7199,Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris boops
BOLD:ABY7199,Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris larra
BOLD:ABY7200,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Astraptes,Astraptes creteus
BOLD:ABY7225,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium attenboroughi
BOLD:ABY7229,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium attenboroughi
BOLD:ABY7229,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium cognatum
BOLD:ABY7314,Arthropoda,Insecta,Lepidoptera,Saturniidae,Dirphiopsis,Dirphiopsis flora
BOLD:ABY7364,Arthropoda,Insecta,Lepidoptera,Sesiidae,Chamaesphecia,Chamaesphecia aerifrons
BOLD:ABY7386,Arthropoda,Insecta,Lepidoptera,Sesiidae,Paranthrene,Paranthrene tabaniformis
BOLD:ABY7394,Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris cinctistriga
BOLD:ABY7394,Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris midea
BOLD:ABY7423,Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris zozine
BOLD:ABY7443,Arthropoda,Insecta,Lepidoptera,Geometridae,Hypobapta,Hypobapta tachyhalotaria
BOLD:ABY7457,Arthropoda,Insecta,Hymenoptera,Formicidae,Bothroponera,Bothroponera cambouei
BOLD:ABY7470,Arthropoda,Insecta,Trichoptera,Helicopsychidae,Helicopsyche,Helicopsyche borealis
BOLD:ABY7484,Arthropoda,Insecta,Diptera,Chironomidae,Echinocladius,Echinocladius martini
BOLD:ABY7513,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma subtile
BOLD:ABY7518,Arthropoda,Insecta,Lepidoptera,Saturniidae,Pseudobunaea,Pseudobunaea heyeri
BOLD:ABY7518,Arthropoda,Insecta,Lepidoptera,Saturniidae,Pseudobunaea,Pseudobunaea irius
BOLD:ABY7534,Arthropoda,Insecta,Lepidoptera,Eupterotidae,Sphingognatha,Sphingognatha patula
BOLD:ABY7547,Arthropoda,Insecta,Hymenoptera,Formicidae,Pachycondyla,Pachycondyla harpax
BOLD:ABY7612,Arthropoda,Insecta,Lepidoptera,Notodontidae,Ochrogaster,Ochrogaster lunifer
BOLD:ABY7613,Arthropoda,Insecta,Lepidoptera,Notodontidae,Ochrogaster,Ochrogaster lunifer
BOLD:ABY7616,Arthropoda,Insecta,Hymenoptera,Formicidae,Adelomyrmex,Adelomyrmex paratristani
BOLD:ABY7639,Arthropoda,Insecta,Lepidoptera,Saturniidae,Bunaeopsis,Bunaeopsis hersilia
BOLD:ABY7651,Arthropoda,Insecta,Lepidoptera,Saturniidae,Arsenura,Arsenura armida
BOLD:ABY7688,Arthropoda,Insecta,Lepidoptera,Sesiidae,Chamaesphecia,Chamaesphecia chalciformis
BOLD:ABY7692,Arthropoda,Insecta,Lepidoptera,Erebidae,Ammalo,Ammalo helops
BOLD:ABY7693,Arthropoda,Insecta,Lepidoptera,Erebidae,Ammalo,Ammalo helops
BOLD:ABY7715,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella dorothea
BOLD:ABY7782,Arthropoda,Insecta,Lepidoptera,Saturniidae,Lonomia,Lonomia electra
BOLD:ABY7827,Arthropoda,Insecta,Lepidoptera,Eupterotidae,Ganisa,Ganisa plana
BOLD:ABY7838,Arthropoda,Insecta,Lepidoptera,Sesiidae,Bembecia,Bembecia ichneumoniformis
BOLD:ABY7841,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,Pheidole MG081
BOLD:ABY7853,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium arcticum complex
BOLD:ABY7941,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Hermeuptychia,Hermeuptychia hermes
BOLD:ABY7994,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hylesia,Hylesia rex
BOLD:ABY8005,Arthropoda,Insecta,Lepidoptera,Saturniidae,Molippa,Molippa nibasa
BOLD:ABY8030,Arthropoda,Insecta,Lepidoptera,Sesiidae,Paranthrene,Paranthrene insolita
BOLD:ABY8041,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Hercus,Hercus fontinalis
BOLD:ABY8109,Arthropoda,Insecta,Hymenoptera,Formicidae,Leptogenys,Leptogenys coerulescens
BOLD:ABY8112,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium craigi
BOLD:ABY8127,Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris fieldi
BOLD:ABY8136,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,Pheidole megacephala
BOLD:ABY8151,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,Idaea trigeminata
BOLD:ABY8224,Arthropoda,Insecta,Hymenoptera,Tenthredinidae,Nematus,Nematus oligospilus
BOLD:ABY8271,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium sericeiventre
BOLD:ABY8273,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium sericeiventre
BOLD:ABY8363,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium schaufussii
BOLD:ABY8393,Arthropoda,Insecta,Lepidoptera,Saturniidae,Orthogonioptilum,Orthogonioptilum adiegetum
BOLD:ABY8393,Arthropoda,Insecta,Lepidoptera,Saturniidae,Orthogonioptilum,Orthogonioptilum kahli
BOLD:ABY8395,Arthropoda,Insecta,Lepidoptera,Saturniidae,Copaxa,Copaxa multifenestrata
BOLD:ABY8399,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis cerana
BOLD:ABY8404,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster maina
BOLD:ABY8452,Arthropoda,Insecta,Coleoptera,Curculionidae,Typoderus,Typoderus admetus
BOLD:ABY8463,Arthropoda,Insecta,Trichoptera,Oeconesidae,Oeconesus,Oeconesus maori
BOLD:ABY8512,Arthropoda,Insecta,Lepidoptera,Saturniidae,Janiodes,Janiodes ecuadorensis
BOLD:ABY8523,Arthropoda,Insecta,Orthoptera,Morabidae,Warramaba,Warramaba sp. P169
BOLD:ABY8552,Arthropoda,Insecta,Lepidoptera,Saturniidae,Antheraea,Antheraea larissa
BOLD:ABY8598,Arthropoda,Insecta,Lepidoptera,Notodontidae,Furcula,Furcula furcula
BOLD:ABY8671,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster hova_complex_m4
BOLD:ABY8695,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus repens
BOLD:ABY8748,Arthropoda,Insecta,Lepidoptera,Geometridae,Epirrita,Epirrita autumnata
BOLD:ABY8776,Arthropoda,Insecta,Lepidoptera,Saturniidae,Leucanella,Leucanella contempta
BOLD:ABY8777,Arthropoda,Insecta,Lepidoptera,Saturniidae,Leucanella,Leucanella contempta
BOLD:ABY8800,Arthropoda,Insecta,Hymenoptera,Formicidae,Cataulacus,Cataulacus porcatus
BOLD:ABY8802,Arthropoda,Insecta,Lepidoptera,Saturniidae,Pseudobunaea,Pseudobunaea heyeri
BOLD:ABY8827,Arthropoda,Insecta,Hemiptera,Cicadellidae,Erythroneura,Erythroneura tricincta
BOLD:ABY8849,Arthropoda,Insecta,Lepidoptera,Erebidae,Calliteara,Calliteara grotei
BOLD:ABY8890,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium steinheili
BOLD:ABY8945,Arthropoda,Insecta,Lepidoptera,Geometridae,Scopula,Scopula AH01Tz
BOLD:ABY9063,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Hermeuptychia,Hermeuptychia hermes
BOLD:ABY9082,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Cryptophasa,Cryptophasa lasiocosma
BOLD:ABY9095,Arthropoda,Insecta,Lepidoptera,Erebidae,Idia,Idia lubricalis complex
BOLD:ABY9096,Arthropoda,Insecta,Lepidoptera,Erebidae,Idia,Idia lubricalis
BOLD:ABY9096,Arthropoda,Insecta,Lepidoptera,Erebidae,Idia,Idia lubricalis complex
BOLD:ABY9127,Arthropoda,Insecta,Lepidoptera,Erebidae,Agape,Agape chloropyga
BOLD:ABY9128,Arthropoda,Insecta,Lepidoptera,Erebidae,Agape,Agape chloropyga
BOLD:ABY9129,Arthropoda,Insecta,Lepidoptera,Erebidae,Agape,Agape chloropyga
BOLD:ABY9135,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pelochrista,Pelochrista pulveratana
BOLD:ABY9169,Arthropoda,Insecta,Lepidoptera,Saturniidae,Citheronia,Citheronia phoronea
BOLD:ABY9172,Arthropoda,Insecta,Lepidoptera,Limacodidae,Scopelodes,Scopelodes testacea
BOLD:ABY9260,Arthropoda,Insecta,Lepidoptera,Saturniidae,Antheraea,Antheraea roylii
BOLD:ABY9306,Arthropoda,Insecta,Lepidoptera,Sphingidae,Polyptychus,Polyptychus trilineatus
BOLD:ABY9333,Arthropoda,Insecta,Diptera,Chironomidae,Ablabesmyia,Ablabesmyia monilis
BOLD:ABY9353,Arthropoda,Insecta,Hymenoptera,Formicidae,Technomyrmex,Technomyrmex difficilis
BOLD:ABY9372,Arthropoda,Insecta,Lepidoptera,Erebidae,Calliteara,Calliteara grotei
BOLD:ABY9395,Arthropoda,Insecta,Lepidoptera,Saturniidae,Periga,Periga parvibulbacea
BOLD:ABY9406,Arthropoda,Insecta,Lepidoptera,Limacodidae,Scopelodes,Scopelodes testacea
BOLD:ABY9407,Arthropoda,Insecta,Lepidoptera,Limacodidae,Scopelodes,Scopelodes testacea
BOLD:ABY9451,Arthropoda,Insecta,Hymenoptera,Formicidae,Strumigenys,Strumigenys chilo
BOLD:ABY9469,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium cognatum
BOLD:ABY9477,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides bundyensis
BOLD:ABY9494,Arthropoda,Insecta,Diptera,Chironomidae,Cryptochironomus,Cryptochironomus psittacinus
BOLD:ABY9511,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Morpho,Morpho menelaus
BOLD:ABY9533,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Stenacron,Stenacron interpunctatum
BOLD:ABY9565,Arthropoda,Insecta,Hymenoptera,Formicidae,Mesoponera,Mesoponera ambigua
BOLD:ABY9660,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium delagoense
BOLD:ABY9681,Arthropoda,Insecta,Lepidoptera,Geometridae,Xanthorhoe,Xanthorhoe AH01Et
BOLD:ABY9701,Arthropoda,Insecta,Lepidoptera,Saturniidae,Janiodes,Janiodes laverna
BOLD:ABY9707,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster hova_complex_m4
BOLD:ABY9746,Arthropoda,Insecta,Lepidoptera,Saturniidae,Paradirphia,Paradirphia winifredae
BOLD:ABY9797,Arthropoda,Insecta,Hymenoptera,Formicidae,Nylanderia,Nylanderia comorensis
BOLD:ABY9798,Arthropoda,Insecta,Hymenoptera,Formicidae,Nylanderia,Nylanderia comorensis
BOLD:ABY9828,Arthropoda,Insecta,Lepidoptera,Saturniidae,Paradirphia,Paradirphia winifredae
BOLD:ABY9854,Arthropoda,Insecta,Lepidoptera,Geometridae,Erastria,Erastria madecassaria
BOLD:ABY9986,Arthropoda,Insecta,Lepidoptera,Sesiidae,Synanthedon,Synanthedon myopaeformis
BOLD:ABZ0001,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gynanisa,Gynanisa maja
BOLD:ABZ0002,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gynanisa,Gynanisa maja
BOLD:ABZ0014,Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris abdominalis
BOLD:ABZ0015,Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris amanda
BOLD:ABZ0041,Arthropoda,Insecta,Hymenoptera,Tenthredinidae,Cladius,Cladius compressicornis
BOLD:ABZ0128,Arthropoda,Insecta,Lepidoptera,Saturniidae,Cricula,Cricula elaezia
BOLD:ABZ0143,Arthropoda,Insecta,Lepidoptera,Saturniidae,Orthogonioptilum,Orthogonioptilum violascens
BOLD:ABZ0152,Arthropoda,Insecta,Lepidoptera,Sesiidae,Chamaesphecia,Chamaesphecia chalciformis
BOLD:ABZ0174,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hyperchiria,Hyperchiria nausica
BOLD:ABZ0176,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hyperchiria,Hyperchiria nausica
BOLD:ABZ0201,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,Pheidole harrisonfordi
BOLD:ABZ0222,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster hova_complex_m2
BOLD:ABZ0255,Arthropoda,Insecta,Lepidoptera,Saturniidae,Decachorda,Decachorda aspersa
BOLD:ABZ0323,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus MG096
BOLD:ABZ0346,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Melitaea,Melitaea didyma
BOLD:ABZ0348,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Melitaea,Melitaea didyma
BOLD:ABZ0349,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Melitaea,Melitaea didyma
BOLD:ABZ0369,Arthropoda,Insecta,Lepidoptera,Saturniidae,Coloradia,Coloradia hoffmanni
BOLD:ABZ0376,Arthropoda,Insecta,Lepidoptera,Saturniidae,Ludia,Ludia hansali
BOLD:ABZ0412,Arthropoda,Insecta,Lepidoptera,Eupterotidae,Sphingognatha,Sphingognatha patula
BOLD:ABZ0417,Arthropoda,Insecta,Trichoptera,Leptoceridae,Oecetis,Oecetis inconspicua
BOLD:ABZ0429,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus nr. pseudothummi
BOLD:ABZ0439,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium ibycterum
BOLD:ABZ0441,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium subnigrum
BOLD:ABZ0443,Arthropoda,Insecta,Lepidoptera,Crambidae,Pleuroptya,Pleuroptya nr. sabinusalis
BOLD:ABZ0451,Arthropoda,Insecta,Lepidoptera,Saturniidae,Bunaeopsis,Bunaeopsis hersilia
BOLD:ABZ0464,Arthropoda,Insecta,Lepidoptera,Saturniidae,Eubergia,Eubergia caisa
BOLD:ABZ0511,Arthropoda,Insecta,Lepidoptera,Saturniidae,Bunaeopsis,Bunaeopsis zaddachi
BOLD:ABZ0577,Arthropoda,Insecta,Lepidoptera,Eupterotidae,Eupterote,Eupterote discrepans
BOLD:ABZ0624,Arthropoda,Insecta,Hymenoptera,Formicidae,Melissotarsus,Melissotarsus insularis
BOLD:ABZ0627,Arthropoda,Insecta,Hymenoptera,Formicidae,Melissotarsus,Melissotarsus insularis
BOLD:ABZ0677,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Hyponephele,Hyponephele lycaon
BOLD:ABZ0686,Arthropoda,Insecta,Hymenoptera,Formicidae,Odontomachus,Odontomachus laticeps
BOLD:ABZ0688,Arthropoda,Insecta,Hymenoptera,Formicidae,Odontomachus,Odontomachus laticeps
BOLD:ABZ0707,Arthropoda,Insecta,Lepidoptera,Saturniidae,Solus,Solus parvifenestratus
BOLD:ABZ0757,Arthropoda,Insecta,Lepidoptera,Saturniidae,Janiodes,Janiodes manzanoi
BOLD:ABZ0776,Arthropoda,Insecta,Lepidoptera,Eupterotidae,Acrojana,Acrojana sciron
BOLD:ABZ0792,Arthropoda,Insecta,Lepidoptera,Sphingidae,Xylophanes,Xylophanes porcus
BOLD:ABZ0793,Arthropoda,Insecta,Lepidoptera,Sphingidae,Xylophanes,Xylophanes porcus
BOLD:ABZ0796,Arthropoda,Insecta,Lepidoptera,Saturniidae,Gonimbrasia,Gonimbrasia alopia
BOLD:ABZ0842,Arthropoda,Insecta,Lepidoptera,Pieridae,Phoebis,Phoebis argante
BOLD:ABZ0844,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,Pheidole harrisonfordi
BOLD:ABZ0848,Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris boops
BOLD:ABZ0892,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,Pheidole MG029
BOLD:ABZ0905,Arthropoda,Insecta,Trichoptera,Hydroptilidae,Oxyethira,Oxyethira falcata
BOLD:ABZ0936,Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmica,Myrmica sp. GJ-2009
BOLD:ABZ0937,Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmica,Myrmica incompleta
BOLD:ABZ0937,Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmica,Myrmica sp. GJ-2009
BOLD:ABZ0960,Arthropoda,Insecta,Hymenoptera,Formicidae,Plagiolepis,Plagiolepis alluaudi
BOLD:ABZ1031,Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,Manduca diffissa
BOLD:ABZ1033,Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,Manduca diffissa
BOLD:ABZ1041,Arthropoda,Insecta,Hymenoptera,Formicidae,Nylanderia,Nylanderia madagascarensis
BOLD:ABZ1044,Arthropoda,Insecta,Hymenoptera,Formicidae,Nylanderia,Nylanderia comorensis
BOLD:ABZ1117,Arthropoda,Insecta,Lepidoptera,Saturniidae,Othorene,Othorene verana
BOLD:ABZ1118,Arthropoda,Insecta,Lepidoptera,Saturniidae,Othorene,Othorene verana
BOLD:ABZ1119,Arthropoda,Insecta,Lepidoptera,Saturniidae,Othorene,Othorene verana
BOLD:ABZ1159,Arthropoda,Insecta,Hymenoptera,Braconidae,Cotesia,Cotesia ruficrus
BOLD:ABZ1164,Arthropoda,Insecta,Lepidoptera,Saturniidae,Dysdaemonia,Dysdaemonia boreas
BOLD:ABZ1168,Arthropoda,Insecta,Lepidoptera,Crambidae,Glyphodes,Glyphodes onychinalis
BOLD:ABZ1171,Arthropoda,Insecta,Lepidoptera,Sphingidae,Polyptychus,Polyptychus andosa
BOLD:ABZ1190,Arthropoda,Insecta,Lepidoptera,Geometridae,Scopula,Scopula AH07Tz
BOLD:ABZ1212,Arthropoda,Insecta,Lepidoptera,Tortricidae,Sparganothis,Sparganothis distincta
BOLD:ABZ1255,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa trifolii
BOLD:ABZ1265,Arthropoda,Insecta,Lepidoptera,Geometridae,Krananda,Krananda semihyalina
BOLD:ABZ1297,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetraponera,Tetraponera PSW084
BOLD:ABZ1404,Arthropoda,Insecta,Lepidoptera,Bombycidae,Racinoa,Racinoa sp. tbo30
BOLD:ABZ1433,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hyperchiria,Hyperchiria nausica
BOLD:ABZ1455,Arthropoda,Insecta,Hymenoptera,Formicidae,Hypoponera,Hypoponera indigens
BOLD:ABZ1455,Arthropoda,Insecta,Hymenoptera,Formicidae,Hypoponera,Hypoponera punctatissima
BOLD:ABZ1510,Arthropoda,Insecta,Hymenoptera,Formicidae,Leptogenys,Leptogenys truncatirostris
BOLD:ABZ1511,Arthropoda,Insecta,Hymenoptera,Formicidae,Leptogenys,Leptogenys truncatirostris
BOLD:ABZ1528,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,Pheidole veteratrix
BOLD:ABZ1542,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Kunugia,Kunugia lineata
BOLD:ABZ1738,Arthropoda,Insecta,Lepidoptera,Saturniidae,Bunaeopsis,Bunaeopsis hersilia
BOLD:ABZ1740,Arthropoda,Insecta,Lepidoptera,Saturniidae,Molippa,Molippa latemedia
BOLD:ABZ1776,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,Cephalcia,Cephalcia arvensis
BOLD:ABZ1841,Arthropoda,Insecta,Lepidoptera,Erebidae,Virbia,Virbia ferruginosa
BOLD:ABZ1843,Arthropoda,Insecta,Lepidoptera,Erebidae,Virbia,Virbia ferruginosa
BOLD:ABZ1847,Arthropoda,Insecta,Diptera,Chironomidae,Limnophyes,Limnophyes minimus
BOLD:ABZ1870,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster kelleri
BOLD:ABZ1876,Arthropoda,Insecta,Lepidoptera,Geometridae,Arhodia,Arhodia lasiocamparia
BOLD:ABZ1883,Arthropoda,Insecta,Lepidoptera,Saturniidae,Cricula,Cricula elaezia
BOLD:ABZ1889,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,Eciton burchellii
BOLD:ABZ1937,Arthropoda,Insecta,Hymenoptera,Formicidae,Melissotarsus,Melissotarsus insularis
BOLD:ABZ1947,Arthropoda,Insecta,Hymenoptera,Braconidae,Cotesia,Cotesia ruficrus
BOLD:ABZ1976,Arthropoda,Insecta,Lepidoptera,Eupterotidae,Sphingognatha,Sphingognatha patula
BOLD:ABZ2008,Arthropoda,Insecta,Lepidoptera,Saturniidae,Dirphia,Dirphia crassifurca
BOLD:ABZ2039,Arthropoda,Insecta,Lepidoptera,Sphingidae,Rhagastis,Rhagastis castor
BOLD:ABZ2057,Arthropoda,Insecta,Lepidoptera,Saturniidae,Solus,Solus parvifenestratus
BOLD:ABZ2058,Arthropoda,Insecta,Lepidoptera,Saturniidae,Solus,Solus parvifenestratus
BOLD:ABZ2072,Arthropoda,Insecta,Hymenoptera,Formicidae,Cataulacus,Cataulacus porcatus
BOLD:ABZ2079,Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmica,Myrmica sp. GJ-2009
BOLD:ABZ2189,Arthropoda,Insecta,Lepidoptera,Saturniidae,Copaxa,Copaxa multifenestrata
BOLD:ABZ2208,Arthropoda,Insecta,Lepidoptera,Geometridae,Mesocoela,Mesocoela obscura
BOLD:ABZ2210,Arthropoda,Insecta,Lepidoptera,Geometridae,Pingasa,Pingasa chlora
BOLD:ABZ2284,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium attenboroughi
BOLD:ABZ2286,Arthropoda,Insecta,Lepidoptera,Limacodidae,Scopelodes,Scopelodes testacea
BOLD:ABZ2287,Arthropoda,Insecta,Lepidoptera,Limacodidae,Scopelodes,Scopelodes testacea
BOLD:ABZ2290,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,Pheidole harrisonfordi
BOLD:ABZ2305,Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris bilinea
BOLD:ABZ2319,Arthropoda,Insecta,Hymenoptera,Formicidae,Plagiolepis,Plagiolepis alluaudi
BOLD:ABZ2324,Arthropoda,Insecta,Lepidoptera,Geometridae,Traminda,Traminda acuta
BOLD:ABZ2336,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Lasiocampa,Lasiocampa trifolii
